/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Sjaponicus_yFS275_Genome_kraken_cleaned.fna	FungiDB-28_Sjaponicus_yFS275	402676
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Smacrospora_k-hell_Genome_kraken_cleaned.fna	FungiDB-28_Smacrospora_k-hell	771870
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Soctosporus_yFS286_Genome_kraken_cleaned.fna	FungiDB-28_Soctosporus_yFS286	483514
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Sparasitica_CBS223-65_Genome_kraken_cleaned.fna	FungiDB-28_Sparasitica_CBS223-65	695850
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Spombe_972h-_Genome_kraken_cleaned.fna	FungiDB-28_Spombe_972h-	284812
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Spunctatus_DAOMBR117_Genome_kraken_cleaned.fna	FungiDB-28_Spunctatus_DAOMBR117	645134
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Sreilianum_SRZ2_Genome_kraken_cleaned.fna	FungiDB-28_Sreilianum_SRZ2	999809
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Ssclerotiorum_1980UF-70_Genome_kraken_cleaned.fna	FungiDB-28_Ssclerotiorum_1980UF-70	665079
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Tmarneffei_ATCC18224_Genome_kraken_cleaned.fna	FungiDB-28_Tmarneffei_ATCC18224	441960
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Tmesenterica_DSM1558_Genome_kraken_cleaned.fna	FungiDB-28_Tmesenterica_DSM1558	578456
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Treesei_QM6a_Genome_kraken_cleaned.fna	FungiDB-28_Treesei_QM6a	431241
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Tstipitatus_ATCC10500_Genome_kraken_cleaned.fna	FungiDB-28_Tstipitatus_ATCC10500	441959
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Umaydis_521_Genome_kraken_cleaned.fna	FungiDB-28_Umaydis_521	237631
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Ylipolytica_CLIB122_Genome_kraken_cleaned.fna	FungiDB-28_Ylipolytica_CLIB122	284591
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/GiardiaDB-28_GintestinalisAssemblageADH_Genome_kraken_cleaned.fna	GiardiaDB-28_GintestinalisAssemblageADH	941442
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/GiardiaDB-28_GintestinalisAssemblageA_Genome_kraken_cleaned.fna	GiardiaDB-28_GintestinalisAssemblageA	941442
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/GiardiaDB-28_GintestinalisAssemblageB_Genome_kraken_cleaned.fna	GiardiaDB-28_GintestinalisAssemblageB	1394984
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/GiardiaDB-28_GintestinalisAssemblageBGS_B_Genome_kraken_cleaned.fna	GiardiaDB-28_GintestinalisAssemblageBGS_B	1394984
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/GiardiaDB-28_GintestinalisAssemblageE_Genome_kraken_cleaned.fna	GiardiaDB-28_GintestinalisAssemblageE	1394985
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/GiardiaDB-28_SsalmonicidaATCC50377_Genome_kraken_cleaned.fna	GiardiaDB-28_SsalmonicidaATCC50377	348837
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_AalgeraePRA109_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_AalgeraePRA109	1240240
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_AalgeraePRA339_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_AalgeraePRA339	1288291
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_AalgeraeUndeen_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_AalgeraeUndeen	1150868
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_EaedisUSNM41457_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_EaedisUSNM41457	1003232
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_EbieneusiH348_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_EbieneusiH348	481877
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_EcuniculiEC1_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_EcuniculiEC1	986730
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_EcuniculiEC2_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_EcuniculiEC2	989654
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/MicrosporidiaDB-28_EcuniculiEC3_Genome_kraken_cleaned.fna	MicrosporidiaDB-28_EcuniculiEC3	989655
